# 1000
    0.868440     0.763322     1.000000
    0.880320     0.969522     0.010000
    0.892200     0.778455     1.000000
    0.904080     0.785857     1.000000
    0.915960     0.793148     1.000000
    0.927840     0.800327     1.000000
    0.939720     0.528136     0.010000
    0.951600     0.814345     1.000000
    0.963480     0.821182     1.000000
    0.975360     0.827904     1.000000
    0.987240     0.834508     1.000000
    0.999120     0.573072     0.010000
    1.011000     0.847363     1.000000
    1.022880     0.853612     1.000000
    1.034760     0.859740     1.000000
    1.046640     0.865746     1.000000
    1.058520     0.889451     0.010000
    1.070400     0.877392     1.000000
    1.082280     0.883030     1.000000
    1.094160     0.888543     1.000000
    1.106040     0.893931     1.000000
    1.117920     1.001882     0.010000
    1.129800     0.904327     1.000000
    1.141680     0.909334     1.000000
    1.153560     0.914212     1.000000
    1.165440     0.918962     1.000000
    1.177320     0.628201     0.010000
    1.189200     0.928071     1.000000
    1.201080     0.932430     1.000000
    1.212960     0.936657     1.000000
    1.224840     0.940752     1.000000
    1.236720     0.874763     0.010000
    1.248600     0.948542     1.000000
    1.260480     0.952237     1.000000
    1.272360     0.955797     1.000000
    1.284240     0.959223     1.000000
    1.296120     0.702618     0.010000
    1.308000     0.965667     1.000000
    1.319880     0.968685     1.000000
    1.331760     0.971567     1.000000
    1.343640     0.974311     1.000000
    1.355520     0.927409     0.010000
    1.367400     0.979386     1.000000
    1.379280     0.981717     1.000000
    1.391160     0.983909     1.000000
    1.403040     0.985962     1.000000
    1.414920     1.099939     0.010000
    1.426800     0.989650     1.000000
    1.438680     0.991285     1.000000
    1.450560     0.992780     1.000000
    1.462440     0.994135     1.000000
    1.474320     1.048736     0.010000
    1.486200     0.996424     1.000000
    1.498080     0.997357     1.000000
    1.509960     0.998150     1.000000
    1.521840     0.998802     1.000000
    1.533720     1.257575     0.010000
    1.545600     0.999683     1.000000
    1.557480     0.999911     1.000000
    1.569360     0.999999     1.000000
    1.581240     0.999945     1.000000
    1.593120     1.207451     0.010000
    1.605000     0.999415     1.000000
    1.616880     0.998938     1.000000
    1.628760     0.998321     1.000000
    1.640640     0.997562     1.000000
    1.652520     1.012820     0.010000
    1.664400     0.995622     1.000000
    1.676280     0.994442     1.000000
    1.688160     0.993121     1.000000
    1.700040     0.991660     1.000000
    1.711920     0.745237     0.010000
    1.723800     0.988318     1.000000
    1.735680     0.986437     1.000000
    1.747560     0.984418     1.000000
    1.759440     0.982259     1.000000
    1.771320     1.072314     0.010000
    1.783200     0.977527     1.000000
    1.795080     0.974954     1.000000
    1.806960     0.972243     1.000000
    1.818840     0.969395     1.000000
    1.830720     0.916009     0.010000
    1.842600     0.963288     1.000000
    1.854480     0.960031     1.000000
    1.866360     0.956638     1.000000
    1.878240     0.953110     1.000000
    1.890120     1.070162     0.010000
    1.902000     0.945652     1.000000
    1.913880     0.941722     1.000000
    1.925760     0.937659     1.000000
    1.937640     0.933464     1.000000
    1.949520     1.175330     0.010000
    1.961400     0.924679     1.000000
    1.973280     0.920091     1.000000
    1.985160     0.915373     1.000000
    1.997040     0.910525     1.000000
    2.008920     1.062868     0.010000
    2.020800     0.900446     1.000000
    2.032680     0.895215     1.000000
    2.044560     0.889857     1.000000
    2.056440     0.884375     1.000000
    2.068320     0.736239     0.010000
    2.080200     0.873035     1.000000
    2.092080     0.867181     1.000000
    2.103960     0.861203     1.000000
    2.115840     0.855105     1.000000
    2.127720     0.577364     0.010000
    2.139600     0.842546     1.000000
    2.151480     0.836088     1.000000
    2.163360     0.829512     1.000000
    2.175240     0.822818     1.000000
    2.187120     0.957658     0.010000
    2.199000     0.809085     1.000000
    2.210880     0.802046     1.000000
    2.222760     0.794894     1.000000
    2.234640     0.787630     1.000000
    2.246520     0.677195     0.010000
    2.258400     0.772769     1.000000
    2.270280     0.765175     1.000000
    2.282160     0.757472     1.000000
    2.294040     0.749663     1.000000
    2.305920     0.821331     0.010000
    2.317800     0.733728     1.000000
    2.329680     0.725605     1.000000
    2.341560     0.717379     1.000000
    2.353440     0.709052     1.000000
    2.365320     0.854471     0.010000
    2.377200     0.692099     1.000000
    2.389080     0.683475     1.000000
    2.400960     0.674755     1.000000
    2.412840     0.665940     1.000000
    2.424720     0.951653     0.010000
    2.436600     0.648028     1.000000
    2.448480     0.638935     1.000000
    2.460360     0.629751     1.000000
    2.472240     0.620478     1.000000
    2.484120     0.530321     0.010000
    2.496000     0.601672     1.000000
    2.507880     0.592141     1.000000
    2.519760     0.582526     1.000000
    2.531640     0.572829     1.000000
    2.543520     0.411274     0.010000
    2.555400     0.553193     1.000000
    2.567280     0.543258     1.000000
    2.579160     0.533246     1.000000
    2.591040     0.523158     1.000000
    2.602920     0.802527     0.010000
    2.614800     0.502763     1.000000
    2.626680     0.492459     1.000000
    2.638560     0.482085     1.000000
    2.650440     0.471643     1.000000
    2.662320     0.594730     0.010000
    2.674200     0.450560     1.000000
    2.686080     0.439923     1.000000
    2.697960     0.429223     1.000000
    2.709840     0.418463     1.000000
    2.721720     0.559658     0.010000
    2.733600     0.396768     1.000000
    2.745480     0.385835     1.000000
    2.757360     0.374848     1.000000
    2.769240     0.363808     1.000000
    2.781120     0.443628     0.010000
    2.793000     0.341575     1.000000
    2.804880     0.330386     1.000000
    2.816760     0.319150     1.000000
    2.828640     0.307869     1.000000
    2.840520     0.040156     0.010000
    2.852400     0.285178     1.000000
    2.864280     0.273772     1.000000
    2.876160     0.262327     1.000000
    2.888040     0.250845     1.000000
    2.899920     0.318308     0.010000
    2.911800     0.227776     1.000000
    2.923680     0.216192     1.000000
    2.935560     0.204578     1.000000
    2.947440     0.192935     1.000000
    2.959320     0.412089     0.010000
    2.971200     0.169569     1.000000
    2.983080     0.157850     1.000000
    2.994960     0.146108     1.000000
    3.006840     0.134345     1.000000
    3.018720    -0.013810     0.010000
    3.030600     0.110765     1.000000
    3.042480     0.098950     1.000000
    3.054360     0.087122     1.000000
    3.066240     0.075281     1.000000
    3.078120     0.025277     0.010000
    3.090000     0.051570     1.000000
    3.101880     0.039702     1.000000
    3.113760     0.027829     1.000000
    3.125640     0.015952     1.000000
    3.137520     0.163969     0.010000
    3.149400    -0.007807     1.000000
    3.161280    -0.019686     1.000000
    3.173160    -0.031562     1.000000
    3.185040    -0.043434     1.000000
    3.196920    -0.068660     0.010000
    3.208800    -0.067157     1.000000
    3.220680    -0.079005     1.000000
    3.232560    -0.090842     1.000000
    3.244440    -0.102666     1.000000
    3.256320    -0.271811     0.010000
    3.268200    -0.126269     1.000000
    3.280080    -0.138045     1.000000
    3.291960    -0.149801     1.000000
    3.303840    -0.161536     1.000000
    3.315720    -0.308305     0.010000
    3.327600    -0.184937     1.000000
    3.339480    -0.196598     1.000000
    3.351360    -0.208232     1.000000
    3.363240    -0.219837     1.000000
    3.375120    -0.315852     0.010000
    3.387000    -0.242951     1.000000
    3.398880    -0.254458     1.000000
    3.410760    -0.265929     1.000000
    3.422640    -0.277362     1.000000
    3.434520    -0.488852     0.010000
    3.446400    -0.300109     1.000000
    3.458280    -0.311420     1.000000
    3.470160    -0.322687     1.000000
    3.482040    -0.333909     1.000000
    3.493920    -0.353173     0.010000
    3.505800    -0.356209     1.000000
    3.517680    -0.367284     1.000000
    3.529560    -0.378308     1.000000
    3.541440    -0.389278     1.000000
    3.553320    -0.161599     0.010000
    3.565200    -0.411052     1.000000
    3.577080    -0.421852     1.000000
    3.588960    -0.432593     1.000000
    3.600840    -0.443274     1.000000
    3.612720    -0.208366     0.010000
    3.624600    -0.464445     1.000000
    3.636480    -0.474933     1.000000
    3.648360    -0.485353     1.000000
    3.660240    -0.495706     1.000000
    3.672120    -0.769650     0.010000
    3.684000    -0.516199     1.000000
    3.695880    -0.526337     1.000000
    3.707760    -0.536401     1.000000
    3.719640    -0.546390     1.000000
    3.731520    -0.313509     0.010000
    3.743400    -0.566133     1.000000
    3.755280    -0.575886     1.000000
    3.767160    -0.585557     1.000000
    3.779040    -0.595146     1.000000
    3.790920    -0.601937     0.010000
    3.802800    -0.614070     1.000000
    3.814680    -0.623403     1.000000
    3.826560    -0.632648     1.000000
    3.838440    -0.641803     1.000000
    3.850320    -0.641093     0.010000
    3.862200    -0.659841     1.000000
    3.874080    -0.668721     1.000000
    3.885960    -0.677507     1.000000
    3.897840    -0.686197     1.000000
    3.909720    -0.803370     0.010000
    3.921600    -0.703285     1.000000
    3.933480    -0.711680     1.000000
    3.945360    -0.719976     1.000000
    3.957240    -0.728169     1.000000
    3.969120    -0.444275     0.010000
    3.981000    -0.744247     1.000000
    3.992880    -0.752129     1.000000
    4.004760    -0.759905     1.000000
    4.016640    -0.767574     1.000000
    4.028520    -0.778748     0.010000
    4.040400    -0.782585     1.000000
    4.052280    -0.789925     1.000000
    4.064160    -0.797154     1.000000
    4.076040    -0.804271     1.000000
    4.087920    -0.951587     0.010000
    4.099800    -0.818162     1.000000
    4.111680    -0.824935     1.000000
    4.123560    -0.831592     1.000000
    4.135440    -0.838131     1.000000
    4.147320    -1.090112     0.010000
    4.159200    -0.850853     1.000000
    4.171080    -0.857035     1.000000
    4.182960    -0.863096     1.000000
    4.194840    -0.869034     1.000000
    4.206720    -0.606192     0.010000
    4.218600    -0.880543     1.000000
    4.230480    -0.886112     1.000000
    4.242360    -0.891555     1.000000
    4.254240    -0.896873     1.000000
    4.266120    -1.157814     0.010000
    4.278000    -0.907127     1.000000
    4.289880    -0.912063     1.000000
    4.301760    -0.916870     1.000000
    4.313640    -0.921547     1.000000
    4.325520    -0.925671     0.010000
    4.337400    -0.930512     1.000000
    4.349280    -0.934797     1.000000
    4.361160    -0.938951     1.000000
    4.373040    -0.942972     1.000000
    4.384920    -1.016374     0.010000
    4.396800    -0.950614     1.000000
    4.408680    -0.954234     1.000000
    4.420560    -0.957719     1.000000
    4.432440    -0.961070     1.000000
    4.444320    -1.098035     0.010000
    4.456200    -0.967363     1.000000
    4.468080    -0.970305     1.000000
    4.479960    -0.973110     1.000000
    4.491840    -0.975777     1.000000
    4.503720    -0.730017     0.010000
    4.515600    -0.980699     1.000000
    4.527480    -0.982953     1.000000
    4.539360    -0.985068     1.000000
    4.551240    -0.987044     1.000000
    4.563120    -0.971032     0.010000
    4.575000    -0.990577     1.000000
    4.586880    -0.992134     1.000000
    4.598760    -0.993551     1.000000
    4.610640    -0.994828     1.000000
    4.622520    -1.017297     0.010000
    4.634400    -0.996960     1.000000
    4.646280    -0.997816     1.000000
    4.658160    -0.998530     1.000000
    4.670040    -0.999103     1.000000
    4.681920    -0.734948     0.010000
    4.693800    -0.999827     1.000000
    4.705680    -0.999977     1.000000
    4.717560    -0.999987     1.000000
    4.729440    -0.999855     1.000000
    4.741320    -1.269531     0.010000
    4.753200    -0.999167     1.000000
    4.765080    -0.998612     1.000000
    4.776960    -0.997916     1.000000
    4.788840    -0.997079     1.000000
    4.800720    -0.839193     0.010000
    4.812600    -0.994983     1.000000
    4.824480    -0.993724     1.000000
    4.836360    -0.992325     1.000000
    4.848240    -0.990786     1.000000
    4.860120    -0.826985     0.010000
    4.872000    -0.987289     1.000000
    4.883880    -0.985331     1.000000
    4.895760    -0.983235     1.000000
    4.907640    -0.980999     1.000000
    4.919520    -0.781935     0.010000
    4.931400    -0.976113     1.000000
    4.943280    -0.973463     1.000000
    4.955160    -0.970676     1.000000
    4.967040    -0.967751     1.000000
    4.978920    -1.189471     0.010000
    4.990800    -0.961493     1.000000
    5.002680    -0.958161     1.000000
    5.014560    -0.954693     1.000000
    5.026440    -0.951090     1.000000
    5.038320    -1.237833     0.010000
    5.050200    -0.943482     1.000000
    5.062080    -0.939479     1.000000
    5.073960    -0.935342     1.000000
    5.085840    -0.931074     1.000000
    5.097720    -0.813601     0.010000
    5.109600    -0.922143     1.000000
    5.121480    -0.917483     1.000000
    5.133360    -0.912693     1.000000
    5.145240    -0.907774     1.000000
    5.157120    -0.681778     0.010000
    5.169000    -0.897552     1.000000
    5.180880    -0.892251     1.000000
    5.192760    -0.886824     1.000000
    5.204640    -0.881271     1.000000
    5.216520    -0.797869     0.010000
    5.228400    -0.869794     1.000000
    5.240280    -0.863871     1.000000
    5.252160    -0.857826     1.000000
    5.264040    -0.851660     1.000000
    5.275920    -0.703640     0.010000
    5.287800    -0.838969     1.000000
    5.299680    -0.832445     1.000000
    5.311560    -0.825803     1.000000
    5.323440    -0.819045     1.000000
    5.335320    -0.676925     0.010000
    5.347200    -0.805184     1.000000
    5.359080    -0.798082     1.000000
    5.370960    -0.790868     1.000000
    5.382840    -0.783542     1.000000
    5.394720    -0.476430     0.010000
    5.406600    -0.768559     1.000000
    5.418480    -0.760904     1.000000
    5.430360    -0.753142     1.000000
    5.442240    -0.745274     1.000000
    5.454120    -0.504157     0.010000
    5.466000    -0.729223     1.000000
    5.477880    -0.721042     1.000000
    5.489760    -0.712760     1.000000
    5.501640    -0.704377     1.000000
    5.513520    -0.855978     0.010000
    5.525400    -0.687314     1.000000
    5.537280    -0.678637     1.000000
    5.549160    -0.669864     1.000000
    5.561040    -0.660996     1.000000
    5.572920    -0.768242     0.010000
    5.584800    -0.642982     1.000000
    5.596680    -0.633838     1.000000
    5.608560    -0.624605     1.000000
    5.620440    -0.615283     1.000000
    5.632320    -0.695266     0.010000
    5.644200    -0.596381     1.000000
    5.656080    -0.586803     1.000000
    5.667960    -0.577143     1.000000
    5.679840    -0.567400     1.000000
    5.691720    -0.549614     0.010000
    5.703600    -0.547677     1.000000
    5.715480    -0.537699     1.000000
    5.727360    -0.527645     1.000000
    5.739240    -0.517516     1.000000
    5.751120    -0.452646     0.010000
    5.763000    -0.497041     1.000000
    5.774880    -0.486698     1.000000
    5.786760    -0.476285     1.000000
    5.798640    -0.465806     1.000000
    5.810520    -0.247672     0.010000
    5.822400    -0.444652     1.000000
    5.834280    -0.433980     1.000000
    5.846160    -0.423246     1.000000
    5.858040    -0.412453     1.000000
    5.869920    -0.454353     0.010000
    5.881800    -0.390694     1.000000
    5.893680    -0.379731     1.000000
    5.905560    -0.368714     1.000000
    5.917440    -0.357645     1.000000
    5.929320    -0.141620     0.010000
    5.941200    -0.335358     1.000000
    5.953080    -0.324143     1.000000
    5.964960    -0.312881     1.000000
    5.976840    -0.301576     1.000000
    5.988720    -0.428638     0.010000
    6.000600    -0.278839     1.000000
    6.012480    -0.267411     1.000000
    6.024360    -0.255945     1.000000
    6.036240    -0.244443     1.000000
    6.048120    -0.283670     0.010000
    6.060000    -0.221337     1.000000
    6.071880    -0.209736     1.000000
    6.083760    -0.198106     1.000000
    6.095640    -0.186448     1.000000
    6.107520    -0.152381     0.010000
    6.119400    -0.163054     1.000000
    6.131280    -0.151322     1.000000
    6.143160    -0.139568     1.000000
    6.155040    -0.127795     1.000000
    6.166920    -0.135253     0.010000
    6.178800    -0.104196     1.000000
    6.190680    -0.092373     1.000000
    6.202560    -0.080538     1.000000
    6.214440    -0.068691     1.000000
    6.226320    -0.184507     0.010000
    6.238200    -0.044970     1.000000
    6.250080    -0.033099     1.000000
    6.261960    -0.021224     1.000000
    6.273840    -0.009345     1.000000
    6.285720    -0.190469     0.010000
    6.297600     0.014414     1.000000
    6.309480     0.026292     1.000000
    6.321360     0.038165     1.000000
    6.333240     0.050034     1.000000
    6.345120    -0.145873     0.010000
    6.357000     0.073748     1.000000
    6.368880     0.085590     1.000000
    6.380760     0.097420     1.000000
    6.392640     0.109236     1.000000
    6.404520     0.164030     0.010000
    6.416400     0.132821     1.000000
    6.428280     0.144586     1.000000
    6.440160     0.156331     1.000000
    6.452040     0.168053     1.000000
    6.463920     0.361196     0.010000
    6.475800     0.191426     1.000000
    6.487680     0.203072     1.000000
    6.499560     0.214690     1.000000
    6.511440     0.226278     1.000000
    6.523320    -0.042334     0.010000
    6.535200     0.249356     1.000000
    6.547080     0.260842     1.000000
    6.558960     0.272292     1.000000
    6.570840     0.283704     1.000000
    6.582720     0.315746     0.010000
    6.594600     0.306406     1.000000
    6.606480     0.317692     1.000000
    6.618360     0.328934     1.000000
    6.630240     0.340130     1.000000
    6.642120     0.350365     0.010000
    6.654000     0.362375     1.000000
    6.665880     0.373422     1.000000
    6.677760     0.384416     1.000000
    6.689640     0.395355     1.000000
    6.701520     0.679456     0.010000
    6.713400     0.417066     1.000000
    6.725280     0.427834     1.000000
    6.737160     0.438541     1.000000
    6.749040     0.449187     1.000000
    6.760920     0.608744     0.010000
    6.772800     0.470286     1.000000
    6.784680     0.480737     1.000000
    6.796560     0.491120     1.000000
    6.808440     0.501433     1.000000
    6.820320     0.544427     0.010000
    6.832200     0.521847     1.000000
    6.844080     0.531944     1.000000
    6.855960     0.541966     1.000000
    6.867840     0.551911     1.000000
    6.879720     0.796221     0.010000
    6.891600     0.571567     1.000000
    6.903480     0.581275     1.000000
    6.915360     0.590901     1.000000
    6.927240     0.600443     1.000000
    6.939120     0.684810     0.010000
    6.951000     0.619272     1.000000
    6.962880     0.628556     1.000000
    6.974760     0.637751     1.000000
    6.986640     0.646856     1.000000
    6.998520     0.861094     0.010000
    7.010400     0.664792     1.000000
    7.022280     0.673619     1.000000
    7.034160     0.682352     1.000000
    7.046040     0.690988     1.000000
    7.057920     0.495387     0.010000
    7.069800     0.707966     1.000000
    7.081680     0.716307     1.000000
    7.093560     0.724545     1.000000
    7.105440     0.732682     1.000000
    7.117320     0.568366     0.010000
    7.129200     0.748644     1.000000
    7.141080     0.756467     1.000000
    7.152960     0.764184     1.000000
    7.164840     0.771792     1.000000
    7.176720     0.908118     0.010000
    7.188600     0.786681     1.000000
    7.200480     0.793960     1.000000
    7.212360     0.801126     1.000000
    7.224240     0.808180     1.000000
    7.236120     0.593375     0.010000
    7.248000     0.821943     1.000000
    7.259880     0.828652     1.000000
    7.271760     0.835243     1.000000
    7.283640     0.841717     1.000000
    7.295520     0.602665     0.010000
    7.307400     0.854306     1.000000
    7.319280     0.860421     1.000000
    7.331160     0.866414     1.000000
    7.343040     0.872284     1.000000
    7.354920     0.742785     0.010000
    7.366800     0.883656     1.000000
    7.378680     0.889155     1.000000
    7.390560     0.894528     1.000000
    7.402440     0.899775     1.000000
    7.414320     0.606695     0.010000
    7.426200     0.909888     1.000000
    7.438080     0.914752     1.000000
    7.449960     0.919487     1.000000
    7.461840     0.924093     1.000000
    7.473720     0.877143     0.010000
    7.485600     0.932911     1.000000
    7.497480     0.937123     1.000000
    7.509360     0.941203     1.000000
    7.521240     0.945150     1.000000
    7.533120     0.665090     0.010000
    7.545000     0.952644     1.000000
    7.556880     0.956189     1.000000
    7.568760     0.959599     1.000000
    7.580640     0.962874     1.000000
    7.592520     1.091905     0.010000
    7.604400     0.969016     1.000000
    7.616280     0.971882     1.000000
    7.628160     0.974610     1.000000
    7.640040     0.977202     1.000000
    7.651920     1.242393     0.010000
    7.663800     0.981970     1.000000
    7.675680     0.984146     1.000000
    7.687560     0.986184     1.000000
    7.699440     0.988082     1.000000
    7.711320     0.833787     0.010000
    7.723200     0.991460     1.000000
    7.735080     0.992940     1.000000
    7.746960     0.994279     1.000000
    7.758840     0.995477     1.000000
    7.770720     0.805073     0.010000
    7.782600     0.997453     1.000000
    7.794480     0.998230     1.000000
    7.806360     0.998866     1.000000
    7.818240     0.999361     1.000000
    7.830120     0.890239     0.010000
    7.842000     0.999928     1.000000
    7.853880     1.000000     1.000000
    7.865760     0.999931     1.000000
    7.877640     0.999720     1.000000
    7.889520     1.231563     0.010000
    7.901400     0.998876     1.000000
    7.913280     0.998242     1.000000
    7.925160     0.997468     1.000000
    7.937040     0.996553     1.000000
    7.948920     1.086732     0.010000
    7.960800     0.994300     1.000000
    7.972680     0.992964     1.000000
    7.984560     0.991487     1.000000
    7.996440     0.989870     1.000000
    8.008320     0.778314     0.010000
    8.020200     0.986218     1.000000
    8.032080     0.984182     1.000000
    8.043960     0.982008     1.000000
    8.055840     0.979696     1.000000
    8.067720     1.086052     0.010000
    8.079600     0.974656     1.000000
    8.091480     0.971930     1.000000
    8.103360     0.969066     1.000000
    8.115240     0.966066     1.000000
    8.127120     0.894418     0.010000
    8.139000     0.959656     1.000000
    8.150880     0.956248     1.000000
    8.162760     0.952706     1.000000
    8.174640     0.949028     1.000000
    8.186520     0.877852     0.010000
    8.198400     0.941272     1.000000
    8.210280     0.937194     1.000000
    8.222160     0.932985     1.000000
    8.234040     0.928643     1.000000
    8.245920     0.924015     0.010000
    8.257800     0.919567     1.000000
    8.269680     0.914835     1.000000
    8.281560     0.909973     1.000000
    8.293440     0.904982     1.000000
    8.305320     0.688384     0.010000
    8.317200     0.894619     1.000000
    8.329080     0.889248     1.000000
    8.340960     0.883751     1.000000
    8.352840     0.878129     1.000000
    8.364720     0.924696     0.010000
    8.376600     0.866515     1.000000
    8.388480     0.860524     1.000000
    8.400360     0.854412     1.000000
    8.412240     0.848179     1.000000
    8.424120     1.049172     0.010000
    8.436000     0.835355     1.000000
    8.447880     0.828765     1.000000
    8.459760     0.822059     1.000000
    8.471640     0.815237     1.000000
    8.483520     0.862364     0.010000
    8.495400     0.801248     1.000000
    8.507280     0.794083     1.000000
    8.519160     0.786807     1.000000
    8.531040     0.779419     1.000000
    8.542920     1.045167     0.010000
    8.554800     0.764315     1.000000
    8.566680     0.756600     1.000000
    8.578560     0.748779     1.000000
    8.590440     0.740852     1.000000
    8.602320     0.766508     0.010000
    8.614200     0.724686     1.000000
    8.626080     0.716448     1.000000
    8.637960     0.708110     1.000000
    8.649840     0.699672     1.000000
    8.661720     0.480026     0.010000
    8.673600     0.682500     1.000000
    8.685480     0.673769     1.000000
    8.697360     0.664943     1.000000
    8.709240     0.656024     1.000000
    8.721120     0.936994     0.010000
    8.733000     0.637907     1.000000
    8.744880     0.628714     1.000000
    8.756760     0.619431     1.000000
    8.768640     0.610061     1.000000
    8.780520     0.545865     0.010000
    8.792400     0.591065     1.000000
    8.804280     0.581440     1.000000
    8.816160     0.571734     1.000000
    8.828040     0.561947     1.000000
    8.839920     0.337173     0.010000
    8.851800     0.542137     1.000000
    8.863680     0.532116     1.000000
    8.875560     0.522020     1.000000
    8.887440     0.511851     1.000000
    8.899320     0.540548     0.010000
    8.911200     0.491297     1.000000
    8.923080     0.480915     1.000000
    8.934960     0.470465     1.000000
    8.946840     0.459949     1.000000
    8.958720     0.300644     0.010000
    8.970600     0.438724     1.000000
    8.982480     0.428017     1.000000
    8.994360     0.417251     1.000000
    9.006240     0.406425     1.000000
    9.018120     0.388651     0.010000
    9.030000     0.384603     1.000000
    9.041880     0.373610     1.000000
    9.053760     0.362564     1.000000
    9.065640     0.351467     1.000000
    9.077520     0.318739     0.010000
    9.089400     0.329126     1.000000
    9.101280     0.317885     1.000000
    9.113160     0.306599     1.000000
    9.125040     0.295270     1.000000
    9.136920     0.560556     0.010000
    9.148800     0.272488     1.000000
    9.160680     0.261039     1.000000
    9.172560     0.249552     1.000000
    9.184440     0.238031     1.000000
    9.196320     0.002094     0.010000
    9.208200     0.214889     1.000000
    9.220080     0.203271     1.000000
    9.231960     0.191625     1.000000
    9.243840     0.179952     1.000000
    9.255720    -0.011892     0.010000
    9.267600     0.156532     1.000000
    9.279480     0.144787     1.000000
    9.291360     0.133022     1.000000
    9.303240     0.121239     1.000000
    9.315120     0.000988     0.010000
    9.327000     0.097622     1.000000
    9.338880     0.085792     1.000000
    9.350760     0.073950     1.000000
    9.362640     0.062098     1.000000
    9.374520     0.127798     0.010000
    9.386400     0.038369     1.000000
    9.398280     0.026495     1.000000
    9.410160     0.014617     1.000000
    9.422040     0.002738     1.000000
    9.433920    -0.233115     0.010000
    9.445800    -0.021020     1.000000
    9.457680    -0.032896     1.000000
    9.469560    -0.044767     1.000000
    9.481440    -0.056632     1.000000
    9.493320     0.022264     0.010000
    9.505200    -0.080335     1.000000
    9.517080    -0.092171     1.000000
    9.528960    -0.103994     1.000000
    9.540840    -0.115802     1.000000
    9.552720    -0.054613     0.010000
    9.564600    -0.139367     1.000000
    9.576480    -0.151121     1.000000
    9.588360    -0.162853     1.000000
    9.600240    -0.174563     1.000000
    9.612120    -0.004404     0.010000
    9.624000    -0.197907     1.000000
    9.635880    -0.209538     1.000000
    9.647760    -0.221139     1.000000
    9.659640    -0.232709     1.000000
    9.671520    -0.395541     0.010000
    9.683400    -0.255749     1.000000
    9.695280    -0.267215     1.000000
    9.707160    -0.278644     1.000000
    9.719040    -0.290034     1.000000
    9.730920    -0.315523     0.010000
    9.742800    -0.312688     1.000000
    9.754680    -0.323950     1.000000
    9.766560    -0.335167     1.000000
    9.778440    -0.346336     1.000000
    9.790320    -0.423867     0.010000
    9.802200    -0.368525     1.000000
    9.814080    -0.379543     1.000000
    9.825960    -0.390507     1.000000
    9.837840    -0.401416     1.000000
    9.849720    -0.590318     0.010000
    9.861600    -0.423062     1.000000
    9.873480    -0.433796     1.000000
    9.885360    -0.444470     1.000000
    9.897240    -0.455080     1.000000
    9.909120    -0.748601     0.010000
    9.921000    -0.476107     1.000000
    9.932880    -0.486520     1.000000
    9.944760    -0.496865     1.000000
    9.956640    -0.507139     1.000000
    9.968520    -0.276338     0.010000
    9.980400    -0.527472     1.000000
    9.992280    -0.537527     1.000000
   10.004160    -0.547507     1.000000
   10.016040    -0.557409     1.000000
   10.027920    -0.611335     0.010000
   10.039800    -0.576977     1.000000
   10.051680    -0.586639     1.000000
   10.063560    -0.596218     1.000000
   10.075440    -0.605713     1.000000
   10.087320    -0.829910     0.010000
   10.099200    -0.624446     1.000000
   10.111080    -0.633681     1.000000
   10.122960    -0.642826     1.000000
   10.134840    -0.651881     1.000000
   10.146720    -0.392351     0.010000
   10.158600    -0.669713     1.000000
   10.170480    -0.678488     1.000000
   10.182360    -0.687167     1.000000
   10.194240    -0.695749     1.000000
   10.206120    -0.758045     0.010000
   10.218000    -0.712617     1.000000
   10.229880    -0.720901     1.000000
   10.241760    -0.729084     1.000000
